Id;DATE_DERNIERE_MAJ;INTERET;TYPE;THEME;EVENEMENT_CADRE;NOM_OFFRE;LIEU;RUE;CODE_POSTAL;COMMUNE;COMMUNE_INSEE;TEL;TEL_MOB;MEL;SITE_WEB;LONGITUDE;LATITUDE;GEOLOC_MANUELLE;LABEL_TOURISME_HANDICAP;MARQUES_LABELS;DATES;TARIFS
"FMAAQU033V50M3G6";"30/07/2018";"Promotion locale";"Animations locales";"Gastronomie";"";"Atelier cuisine";"";"54 Rue Albert 1er";"33120";"ARCACHON";"33009";"";"+33 6 80 12 08 74";"";"";" -1.161007";"44.656049";"Oui";"";"";"07/09/2018|07/09/2018|09:30|13:00|||";""
"FMAAQU047V50AC53";"31/08/2018";"Promotion régionale";"";"";"";"Atelier cuisine - La courgette dans tous ses états";"Café Cantine";"3 rue de la convention";"47300";"VILLENEUVE-SUR-LOT";"47323";"+33 9 86 15 73 73";"";"les_benevoles_du_47@yahoo.fr";"https://benevoles47.jimdo.com/";"0.70509279";"44.4065844";"Oui";"";"";"12/09/2018|12/09/2018|10:00|14:30|||";""
"FMAAQU033V50J4CI";"09/07/2018";"Promotion régionale";"Animations locales";"Gastronomie # Vin / œnologie / spiritueux";"";"Atelier cuisine spécial Algérie au Château Brethous";"Château Brethous";"28 chemin du Jonc";"33360";"CAMBLANES-ET-MEYNAC";"33085";"+33 5 57 98 19 34 # +33 5 57 98 19 20";"";"";"https://www.cadillaccotesdebordeaux.com/ateliers-de-cuisine-autrement/ # http://brethous.com";" -0.4775650";"44.7719996";"Oui";"";"";"07/09/2018|07/09/2018|18:00|22:00|||";"Plein tarif|35,00|35,00|"
"FMAAQU040V50GQ9N";"29/08/2018";"Promotion locale";"Animation Jeune Public";"Arts créatifs/Arts plastiques";"";"Atelier d’arts plastiques - Spécial Journées du Patrimoine";"Médiathèque";"32 Rue des Capucins";"40270";"GRENADE-SUR-L'ADOUR";"40117";"+33 5 58 03 75 36";"";"mediatheque@grenadesuradour.fr";"https://www.grenadesuradour.fr/mediatheque";" -0.4293970";"43.7721609";"Oui";"";"";"15/09/2018|15/09/2018|10:00|12:00|||";""
"FMAAQU024V50CC00";"28/08/2018";"Promotion locale";"Animations locales";"Danse";"";"Atelier Danse ";"";"Centre Victor Hugo";"24400";"MUSSIDAN";"24299";"";"";"";"";"0.37007378";"45.0370803";"Oui";"";"";"08/09/2018|08/09/2018|17:00|19:00|||";""
"FMAAQU024V50AJHJ";"03/01/2018";"Promotion régionale";"Animations locales";"Danse";"";"Atelier danse animé par ""Timbalas e Charameu""";"Salle de l'ancien tribunal";"";"24300";"NONTRON";"24311";"+33 5 53 56 61 89";"";"";"";"0.65931002";"45.5281321";"Oui";"";"";"22/09/2018|22/09/2018|16:00|18:00|||";"Gratuit|||"
"FMAAQU047V505B2J";"12/09/2018";"Promotion régionale";"Loisir nature";"Nature";"";"Atelier d'Art Floral avec l'Association Capucine";"Salle Carpéte";"Rue Jean Mermoz";"47200";"MARMANDE";"47157";"";"+33 7 82 17 56 42";"asso.capucine47@laposte.net";"http://associationcapucinemarmande.over-blog.com/";"0.187402";"44.497822";"Oui";"";"";"20/09/2018|20/09/2018|14:00|17:00|||";"Plein tarif|10,00|10,00|Par personne"
"FMAAQU064V58FBEF";"20/06/2018";"Promotion locale";"Animation Jeune Public # Animations locales";"Arts créatifs/Arts plastiques";"";"Atelier d'art plastique et exposition ";"";"Place du Foirail";"64120";"SAINT-PALAIS";"64493";"+33 5 59 65 49 89";"+33 6 82 96 28 96";"as.artizar@neuf.fr";"";" -1.0343611";"43.3279608";"Oui";"";"";"01/09/2018|01/09/2018|||||";"Gratuit|0,00|0,00|"
"FMAAQU064V58FBER";"20/06/2018";"Promotion locale";"Animation Jeune Public # Animations locales";"Arts créatifs/Arts plastiques";"";"Atelier d'art plastique et exposition";"";"Place du Foirail";"64120";"SAINT-PALAIS";"64493";"+33 5 59 65 49 89";"+33 6 82 96 28 96";"as.artizar@neuf.fr";"";" -1.0343611";"43.3279608";"Oui";"";"";"08/09/2018|08/09/2018|||||";"Gratuit|0,00|0,00|"
"FMAAQU033V50M2VF";"26/07/2018";"Promotion locale";"Animations locales # Loisir nature";"Artisanat # Nature";"";"Atelier de Bois Flotté ";"";"235 Boulevard de la Côte d'Argent";"33120";"ARCACHON";"33009";"+33 5 57 72 01 20";"";"";"";" -1.200495";"44.643192";"Oui";"";"";"29/09/2018|29/09/2018|14:00|17:00|||";""
"FMAAQU040V50GYJR";"07/07/2018";"Promotion locale";"Animations locales";"Gastronomie";"";"Atelier de cuisine : Déclinaisons autour de la canette";"Restaurant La Terrasse";"301 place du Foirail";"40380";"MONTFORT-EN-CHALOSSE";"40194";"+33 5 58 98 58 50 # +33 5 58 77 37 65";"";"contact@chalosse.fr";"http://www.chalosse.fr/manger/restaurant/222/Restaurant-La-Terrasse.html";" -0.8388689";"43.7114820";"Oui";"";"";"29/09/2018|29/09/2018|15:30|17:00|||";"Plein tarif|15,00|15,00|"
"FMAAQU040V50CQ8Z";"03/05/2018";"Promotion locale";"";"Gastronomie";"";"Atelier de cuisine : les Beignets de tom et babeth à la graisse de canard";"RDV Office de Tourisme";"55 place Foch";"40380";"MONTFORT-EN-CHALOSSE";"40194";"+33 5 58 98 58 50";"";"contact@chalosse.fr";"http://www.chalosse.fr";" -0.833916";"43.715749";"Oui";"";"";"04/09/2018|04/09/2018|14:30|17:00|||";"Gratuit|||"
"FMAAQU064V5858C4";"30/08/2018";"Promotion locale";"Animation patrimoine";"Chorale";"";"Atelier de curiosité : lancement de la chorale de Lacaze";"Epicerie Sans fin";"Rue Léon Bérard";"64390";"SAUVETERRE";"64427";"+33 5 59 38 68 71";"";"lacazeauxsottises@gmail.com";"";" -0.9416338";"43.3980881";"Oui";"";"";"29/09/2018|29/09/2018|10:00|13:00|||";""
"FMAAQU047V50B3AK";"20/07/2018";"Promotion locale";"";"Danse";"";"Atelier de danse gratuit ";"Salle des fêtes ";"Le bourg";"47250";"ARGENTON";"47013";"";"+33 7 82 52 83 47";"";"";"0.09312580";"44.3845143";"Oui";"";"";"05/09/2018|05/09/2018|18:30|20:00|||";"Gratuit|||"
"FMAAQU047V50B5M6";"25/07/2018";"Promotion locale";"";"Danse";"";"Atelier de danse gratuit";"Salle des fêtes ";"Le bourg";"47250";"ARGENTON";"47013";"";"+33 7 82 52 83 47";"";"";"0.09312580";"44.3845143";"Oui";"";"";"12/09/2018|12/09/2018|18:30|20:00|||";"Gratuit|||"
"FMAAQU047V50B8MX";"31/07/2018";"Promotion locale";"Loisir nature";"Nature";"";"Atelier de promenadologie";"Maison des Arts Sensoriels";"41 avenue Carcin";"47700";"CASTELJALOUX";"47052";"";"+33 6 60 77 29 86";"";"http://www.mas-casteljaloux.com";"0.08373171";"44.3150851";"Oui";"";"";"18/09/2018|18/09/2018|14:00||||";"Plein tarif|10,00|10,00|"
"FMAAQU047V50BKUT";"24/08/2018";"Promotion régionale";"";"";"";"Atelier de Sophrologie - Sommeil";"Marle - Le Merlet";"";"47330";"DOUZAINS";"47084";"";"+33 6 88 84 25 19";"lechemindelarbre@orange.fr";"http://lechemindelarbre.over-blog.com/";"0.53724007";"44.6393200";"Oui";"";"";"30/09/2018|30/09/2018|09:00|12:00|||";""
"FMAAQU064V57YQ17";"23/02/2018";"Promotion locale";"Animations locales # Loisir nature";"Nature";"";"Atelier découverte";"CLAB 64";"rue du Bois";"64510";"ASSAT";"64067";"";"+33 6 08 68 38 20";"";"";" -0.2934742";"43.2538729";"Oui";"";"";"12/09/2018|12/09/2018|13:30|17:00|||";"Plein tarif|55,00|55,00|non adhérents # Tarif réduit|40,00|40,00|adhérents"
"FMAAQU047V50AC51";"28/08/2018";"Promotion régionale";"";"Musique de variété";"";"Atelier découverte - Voyage sonore";"Café Cantine";"3 rue de la convention";"47300";"VILLENEUVE-SUR-LOT";"47323";"+33 9 86 15 73 73";"";"les_benevoles_du_47@yahoo.fr";"https://benevoles47.jimdo.com/";"0.70509279";"44.4065844";"Oui";"";"";"13/09/2018|13/09/2018|19:30||||";""
"FMAAQU047V50BQPP";"14/09/2018";"Promotion locale";"Animation patrimoine";"Arts créatifs/Arts plastiques # Littérature";"";"Atelier Découverte Reliure Japonaise";"Salle des Fêtes";"";"47160";"BUZET-SUR-BAISE";"47043";"";"+33 6 34 18 34 40";"";"";"0.297965";"44.257199";"Oui";"";"";"29/09/2018|29/09/2018|09:30|12:00|||";""
"FMAAQU024V50AKJT";"12/01/2018";"Promotion régionale";"Loisir nature # Visite";"Artisanat";"";"Atelier découverte technique du bronze à la cire perdue";"la monnerie";"";"24450";"LA COQUILLE";"24133";"+33 5 53 58 15 25";"+33 6 62 88 07 52";"";"";"0.95365547";"45.5521474";"";"";"";"25/08/2018|26/08/2018||||| # 02/09/2018|02/09/2018|||||";"Plein tarif|160,00|160,00|Prix pour un atelier et une pièce (95€ pièce supplémentaire)"
"FMAAQU024V50CDK9";"01/09/2018";"Promotion locale";"Animations locales";"";"";"Atelier d'écriture";"Bibliothèque";"31 rue du Couvent";"24500";"EYMET";"24167";"+33 5 53 22 55 48";"";"bib.eymet@gmail.com";"https://biblieymet.jimdo.com/";"0.39886130";"44.6673868";"Oui";"";"";"27/09/2018|27/09/2018|16:00||||";"Gratuit|||"
"FMAAQU024V50CDKC";"01/09/2018";"Promotion locale";"Animations locales";"";"";"Atelier d'écriture";"Bibliothèque";"31 rue du Couvent";"24500";"EYMET";"24167";"+33 5 53 22 55 48";"";"bib.eymet@gmail.com";"https://biblieymet.jimdo.com/";"0.39886130";"44.6673868";"Oui";"";"";"13/09/2018|13/09/2018|16:00||||";"Gratuit|||"
"FMAAQU040V50JB4O";"22/08/2018";"Promotion locale";"";"Littérature";"";"Atelier d'écriture   ";"Editions Passiflore";"93 av. St Vincent de Paul";"40100";"DAX";"40088";"";"+33 6 85 04 21 73";"patricia@editions-passiflore.com";"http://www.editions-passiflore.com";" -1.0537365";"43.71655";"Oui";"";"";"18/09/2018|18/09/2018|||18:00||";"Plein tarif|15,00||réservation obligatoire"
"FMAAQU040V50JN47";"03/09/2018";"Promotion locale";"";"Littérature";"";"Atelier d'écriture";"Médiathèque municipale de Bélus";"";"40300";"BELUS";"40034";"+33 5 58 43 20 21";"";"mediabelus@orange.fr";"";" -1.1145977";"43.5907149";"Oui";"";"";"29/09/2018|29/09/2018|10:00|11:30|||";"Gratuit|||"
"FMAAQU033V50I3XV";"06/09/2018";"Promotion locale";"Exposition";"Musique contemporaine # Peinture # Sculpture";"";"Atelier des Cigales";"";"Maison des Arts";"33470";"GUJAN-MESTRAS";"33199";"+33 5 51 52 59 31";"";"info.culture@ville-gujanmestras.fr";"";" -1.0690352";"44.6399892";"Oui";"";"";"24/09/2018|30/09/2018|10:00|12:00|14:30|18:30|";""
"FMAAQU064V57VSK6";"09/04/2018";"Promotion locale";"Animation Jeune Public";"Arts créatifs/Arts plastiques";"";"Atelier dessin aquarelle ";"Mairie";"";"64220";"ANHAUX";"64026";"+33 6 22 80 24 63";"";"brigittebaquet@gmail.com";"";" -1.2913174";"43.1690903";"Oui";"";"";"19/02/2018|31/12/2018|15:00|17:00|||";""
"FMAAQU064V58SGWJ";"28/08/2018";"Promotion locale";"Concert";"";"";"Atelier du Neez Concert : Lalala Napoli";"L'Atelier du Neez";"avenue du 18 juin 1940";"64110";"JURANCON";"64284";"";"+33 6 32 84 35 10";"billetterie@mairie-jurancon.fr";"http://www.jurancon.fr";" -0.3905878";"43.2809896";"Oui";"";"";"28/09/2018|28/09/2018|20:30||||";"Plein tarif|14,00|| # Tarif réduit|9,00|| # Tarif réduit|5,00||moins de 12 ans"
"FMAAQU064V58SL1K";"28/08/2018";"Promotion locale";"Animations locales";"Arts créatifs/Arts plastiques # Peinture";"";"Atelier Enfants";"35 avenue du Pic du Midi";"";"64800";"IGON";"64270";"";"+33 6 61 88 65 77";"p.lore64@gmail.com";"http://www.lore-artistepeintre.com";" -0.2320028";"43.159405";"Oui";"";"";"15/09/2018|15/09/2018|10:00|12:00|||";"Gratuit|0,00|0,00|"
"FMAAQU064V58SL7E";"28/08/2018";"Promotion locale";"Animations locales";"";"";"Atelier enfants";"35 Avenue du Pic du Midi";"";"64800";"IGON";"64270";"";"+33 6 61 88 65 77";"p.lore64@gmail.com";"http://www.lore-artistepeintre.com";" -0.2320028";"43.159405";"Oui";"";"";"19/09/2018|19/09/2018|14:00|16:00|||";"Gratuit|0,00|0,00|"
"FMAAQU033V50MLAK";"13/08/2018";"Promotion locale";"Animation Jeune Public # Loisir nature";"";"";"Atelier éveil nature à partir de 3 ans";"";"4 chemin du Chroc";"33670";"LA SAUVE";"33505";"+33 6 07 14 56 87";"";"fermedukikiwi@gmail.com";"http://www.fermedukikiwi.frp";" -0.3115229";"44.769478";"Oui";"";"";"06/08/2018|01/09/2018|15:00|16:30|||";"Plein tarif|17,00|17,00|"
"FMAAQU040V50GEKP";"17/07/2018";"Promotion locale";"Animations locales";"Gastronomie";"";"Atelier Gourmand  Pâtisserie et Armagnac ";"Maison du Gabardan";"";"40310";"GABARRET";"40102";"+33 5 58 44 26 09 # +33 5 58 44 34 95";"";"";"";"0.01065373";"43.9849409";"Oui";"";"";"18/09/2018|18/09/2018|16:00|17:30|||";""
"FMAAQU024V50C9DR";"22/08/2018";"Promotion locale";"Animations locales";"";"";"Atelier Informatique  ";"Salle Woodbridge";"";"24400";"MUSSIDAN";"24299";"";"";"";"";"0.36419975";"45.0375190";"Oui";"";"";"05/09/2018|05/09/2018|14:30|16:00||| # 12/09/2018|12/09/2018|14:30|16:00||| # 19/09/2018|19/09/2018|14:30|16:00||| # 26/09/2018|26/09/2018|14:30|16:00|||";""
"FMAAQU064V58SPBX";"29/08/2018";"Promotion locale";"Animations locales";"Photographie";"";"Atelier intergénérationnel Light painting";"Centre d'art image imatge";"3 rue de Billère";"64300";"ORTHEZ";"64430";"+33 5 59 69 41 12";"";"mediation@image-imatge.org";"";" -0.7724173";"43.4871140";"Oui";"";"";"12/09/2018|12/09/2018|15:00||||";"Plein tarif|5,00||"
"FMAAQU064FS023QF";"07/09/2018";"Promotion régionale";"Animations locales";"";"";"Atelier marionnettes ";"Hangar d'Aima";"Zone industrielle du herre ";"64270";"SALIES-DE-BEARN";"64499";"+33 5 59 38 03 30";"+33 6 43 26 83 79";"";"";" -0.9448096";"43.4742309";"Oui";"";"";"08/09/2018|08/09/2018|||||";"Gratuit|||Spectacle"
"FMAAQU040V50JLKO";"30/08/2018";"Promotion régionale";"";"";"";"Atelier Méditation et Hypnose de groupe";" Cabinet de sages femmes Aire";"40 avenue du 4 septembre";"40800";"AIRE-SUR-L'ADOUR";"40001";"";"+33 6 75 46 86 82";"";"";" -0.2573717";"43.7041795";"Oui";"";"";"28/09/2018|28/09/2018|18:00||||";"Plein tarif|10,00||"
"FMAAQU040V50JBHC";"13/08/2018";"Promotion locale";"";"";"";"Atelier méditation pleine conscience relaxation";"Espace Eluère";"5 rue de la Tannerie";"40100";"DAX";"40088";"+33 5 58 90 12 22";"+33 6 80 66 46 04";"contact@espace-eluere.fr";"http://www.espace-eluere.fr";" -1.0539214";"43.7138689";"Oui";"";"";"04/09/2018|04/09/2018|||17:00||";"Plein tarif|9,00||Résa : Daxtylo 6 bis rue des Fusillés - Dax"
"FMAAQU040V50JBHX";"13/08/2018";"Promotion locale";"";"";"";"Atelier méditation pleine conscience relaxation ";"Espace Eluère";"5 rue de la Tannerie";"40100";"DAX";"40088";"+33 5 58 90 12 22";"+33 6 80 66 46 04";"contact@espace-eluere.fr";"http://www.espace-eluere.fr";" -1.0539214";"43.7138689";"Oui";"";"";"11/09/2018|11/09/2018|||17:00||";"Plein tarif|9,00||Résa : Daxtylo 6 bis rue des Fusillés - Dax"
"FMAAQU024V50ALOY";"12/09/2018";"Promotion régionale";"Divertissement";"Arts créatifs/Arts plastiques";"";"Atelier Origami ";"Médiathèque de Bourdeilles";"Place de la Mairie";"24310";"BOURDEILLES";"24055";"+33 5 53 03 68 50";"";"mediathequebourdeilles@dronneetbelle.fr";"https://mediathequesdronneetbelle.jimdo.com/";"0.58534833";"45.3237753";"Oui";"";"";"21/09/2018|21/09/2018|16:30|19:00|||";"Gratuit|||"
"FMAAQU024V50C8I6";"12/09/2018";"Promotion régionale";"Divertissement";"Arts créatifs/Arts plastiques";"";"Atelier Origami Brantôme";"Bibliothèque de Brantôme en Périgord";"Boulevard Charlemagne";"24310";"BRANTOME EN PERIGORD";"24064";"+33 5 53 03 68 50";"";"mediathequebrantome@dronneetbelle.fr";"https://mediathequesdronneetbelle.jimdo.com/";"0.64688974";"45.3641995";"Oui";"";"";"19/09/2018|19/09/2018|14:30|17:00|||";"Gratuit|||"
"FMAAQU040V50J96S";"10/08/2018";"Promotion régionale";"";"Gastronomie";"";"Atelier pâtisserie : Cake originaux";"Un bain au chocolat";"4 rue Saint-Vincent";"40100";"DAX";"40088";"+33 5 58 74 25 40";"";"info@unbainauchocolat.com";"http://www.unbainauchocolat.com";" -1.0547972";"43.7087550";"";"";"";"19/09/2018|19/09/2018|||14:00|16:00|";"Plein tarif|35,00||"
"FMAAQU040V50J95L";"10/08/2018";"Promotion locale";"";"Gastronomie";"";"Atelier pâtisserie : la tarte au chocolat ";"Un bain au chocolat";"4 rue Saint-Vincent";"40100";"DAX";"40088";"+33 5 58 74 25 40";"";"info@unbainauchocolat.com";"http://www.unbainauchocolat.com";" -1.0547972";"43.7087550";"";"";"";"08/09/2018|08/09/2018|||14:00|16:00|";"Plein tarif|35,00||"
"FMAAQU040V50J958";"10/08/2018";"Promotion régionale";"";"Gastronomie";"";"Atelier pâtisserie : le Paris Brest";"Un bain au chocolat";"4 rue Saint-Vincent";"40100";"DAX";"40088";"+33 5 58 74 25 40";"";"info@unbainauchocolat.com";"http://www.unbainauchocolat.com";" -1.0547972";"43.7087550";"";"";"";"29/09/2018|29/09/2018|||14:00|16:00|";"Plein tarif|35,00||"
"FMAAQU064V57QDSO";"30/01/2018";"Promotion locale";"Animations locales # Loisir nature";"Pêche";"";"Atelier pêche";"";"avenue du lac";"64800";"BAUDREIX";"64101";"";"+33 6 86 61 18 74";"apnb@laposte.net";"http://alainb5.wix.com/atelier-peche";" -0.2568387";"43.2051898";"Oui";"";"";"01/09/2018|01/09/2018|14:00|17:00|||";"Plein tarif|6,00|6,00|la séance # Plein tarif|50,00|50,00|les 10 séances"
"FMAAQU040V50BSBR";"11/04/2018";"Promotion régionale";"Loisir nature # Portes ouvertes";"Sports nautiques";"";"Atelier pêche nature";"Chalet des Anguillons";"Avenue du Lac";"40200";"MIMIZAN";"40184";"+33 5 58 09 11 20";"";"";"";" -1.2302532";"44.2150871";"";"";"";"05/09/2018|05/09/2018|14:00|16:30|||";"Plein tarif|5,00||"
"FMAAQU064V576G42";"03/04/2018";"Promotion locale";"Exposition";"Arts créatifs/Arts plastiques # Peinture";"";"Atelier peinture";"Maison Elizondoenea (face à l'église)";"";"64430";"SAINT-ETIENNE-DE-BAIGORRY";"64477";"+33 5 59 37 42 36";"";"";"";" -1.3471643";"43.1751803";"Oui";"";"";"21/11/2017|31/12/2018|||||";""
"FMAAQU047V50B76P";"29/08/2018";"Promotion locale";"";"Peinture";"";"Atelier peinture énergétique";"Galerie La Réserve des Arts";"4 place Gambetta ";"47700";"CASTELJALOUX";"47052";"";"+33 6 52 46 50 43";"dominique@peintureenergetique.fr";"";"0.08606209";"44.3143149";"Oui";"";"";"01/09/2018|30/09/2018|14:00|18:00|||Dimanche Lundi";"Plein tarif|20,00|20,00|Tarif pour 2 heures # Plein tarif|35,00|35,00|Tarif pour 4 heures"
"FMAAQU064V58UHDF";"14/09/2018";"Promotion locale";"Animation patrimoine";"Peinture";"";"Atelier peinture pour Adulte : L'Arrue que Ramiro n'aura pas peint";"Villa Ducontenia";"avenue Iturralde";"64500";"SAINT-JEAN-DE-LUZ";"64483";"";"";"";"";" -1.6554266";"43.3906530";"Oui";"";"";"21/09/2018|21/09/2018|15:00|17:00|||";""
"FMAAQU024V50C89F";"20/08/2018";"Promotion locale";"Animations locales";"";"";"Atelier peinture sur l'automne";"Ehpad";"";"24530";"CHAMPAGNAC-DE-BELAIR";"24096";"";"";"";"";"0.69961411";"45.3898105";"Oui";"";"";"24/09/2018|24/09/2018|15:00|16:30|||";""
"FMAAQU040V50JKV6";"28/08/2018";"Promotion locale";"Animations locales";"";"";"Atelier Qi Gong ";"place du village";"";"40320";"EUGENIE-LES-BAINS";"40097";"";"+33 6 78 24 35 64";"";"";" -0.3773750";"43.695773";"Oui";"";"";"25/09/2018|25/09/2018|10:30|12:00|14:00|15:30|";"Plein tarif|10,00||"
"FMAAQU040V50JKU9";"28/08/2018";"Promotion locale";"Animations locales";"";"";"Atelier Qi Gong ";"place du village";"";"40320";"EUGENIE-LES-BAINS";"40097";"";"+33 6 78 24 35 64";"";"";" -0.3773750";"43.695773";"Oui";"";"";"18/09/2018|18/09/2018|10:30|12:00|14:00|15:30|";"Plein tarif|10,00||"
"FMAAQU024V50BSEB";"20/07/2018";"Promotion locale";"Animations locales";"";"";"Atelier recyclerie  - Copie";"";"";"24290";"SAINT-AMAND-DE-COLY";"24364";"+33 6 27 93 63 33";"";"";"";"1.24790396";"45.0622819";"Oui";"";"";"09/09/2018|09/09/2018|15:00|18:00|||";""
"FMAAQU040V50JLD9";"29/08/2018";"Promotion locale";"Animation Jeune Public";"Arts créatifs/Arts plastiques";"";"Atelier sculpture";"Médiathèque";"32 Rue des Capucins";"40270";"GRENADE-SUR-L'ADOUR";"40117";"+33 5 58 03 75 36";"";"mediatheque@grenadesuradour.fr";"https://www.grenadesuradour.fr/mediatheque";" -0.4293970";"43.7721609";"Oui";"";"";"22/09/2018|22/09/2018|10:00|||| # 29/09/2018|29/09/2018|10:00||||";""
"FMAAQU024V50BXC0";"30/07/2018";"Promotion locale";"Animations locales";"";"";"Atelier sculpture d'oiseaux en bois ";"";"";"24290";"SAINT-AMAND-DE-COLY";"24364";"";"+33 6 27 93 63 33";"";"";"1.24792810";"45.0622762";"Oui";"";"";"14/09/2018|14/09/2018|15:00|18:00|||";""
"FMAAQU040V50I763";"09/08/2018";"Promotion locale";"Animations locales";"Gastronomie";"";"Atelier Tapas autour du canard à la ferme Le Houn";"Ferme le Houn";"20 route des Gritches";"40180";"SORT-EN-CHALOSSE";"40308";"+33 5 58 98 58 50";"";"contact@chalosse.fr";"http://www.chalosse.fr/activite/231/Ferme-le-Houn.html";" -0.9345558";"43.6843221";"Oui";"";"";"18/09/2018|18/09/2018|16:30|18:30|||";"Plein tarif|12,00|12,00|atelier + dégustation des tapas préparés"
"FMAAQU040V50IUHA";"09/08/2018";"Promotion locale";"Animations locales";"Gastronomie";"";"Atelier Tapas autour du canard à la ferme Le Houn";"Ferme le Houn";"20 route des Gritches";"40180";"SORT-EN-CHALOSSE";"40308";"+33 5 58 98 58 50";"";"contact@chalosse.fr";"http://www.chalosse.fr/activite/231/Ferme-le-Houn.html";" -0.9345558";"43.6843221";"Oui";"";"";"24/09/2018|24/09/2018|16:30|18:30|||";"Plein tarif|12,00|12,00|atelier + dégustation des tapas préparés"
